petition_idx	status	begin	end	category	num_agree	title
10873	청원종료	2017-09-06	2017-09-13	외교/통일/국방	0	문재인대통령님과 문재인정부의 대북정책,북핵외교 트럼프대통령과 트럼프행정부한테 북한을 대화로 이끌어낼수 있는 해법
10956	청원종료	2017-09-06	2017-09-21	외교/통일/국방	35	남성만의 병역의 의무에 대하여 '남녀 평등한 의무'를 위해 '선택적 병역세'를 도입이 필요합니다.
11223	청원종료	2017-09-06	2017-09-13	외교/통일/국방	0	문재인 너 조심해. 내가 너를 괴롭힐꺼야^^ 글로벌호크도입 잘했어.
11240	청원종료	2017-09-06	2017-11-05	외교/통일/국방	0	샤드에 대한 나의 의견은 필요없다이다.
11243	청원종료	2017-09-06	2017-10-06	외교/통일/국방	0	2020년에 김정은은 뇌경색으로 사망하고
11246	청원종료	2017-09-06	2017-11-05	외교/통일/국방	3	군가산점제도는 합헌이다.
11269	청원종료	2017-09-06	2017-11-05	외교/통일/국방	0	여성군대의무화
11286	청원종료	2017-09-06	2017-12-05	외교/통일/국방	0	국방부 킬체인전략은 돌대가리전략이네요
11304	청원종료	2017-09-06	2017-09-21	외교/통일/국방	3	여자들도 국방의 의무를 하게 해 주세요
11350	청원종료	2017-09-06	2017-10-06	외교/통일/국방	1	군인 월급을 올리고 복지 시설을 개선해 주십시오
11373	청원종료	2017-09-06	2017-09-21	외교/통일/국방	1	"사드"는 오히려 중국과에 관계를 급속히 가깝게할 절호의 찬스다.
11477	청원종료	2017-09-06	2017-12-05	외교/통일/국방	0	민방위 훈련 좀 하루종일 받게해주세요
11481	청원종료	2017-09-06	2017-09-21	외교/통일/국방	0	우리도 북한주민들에게 외국 소식을 알려야 한다고 봅니다.
11509	청원종료	2017-09-06	2017-12-05	외교/통일/국방	1	'현대판 위안부'를 아십니까?
11589	청원종료	2017-09-07	2017-12-06	외교/통일/국방	0	여자도 징병제를 해야합니다
11604	청원종료	2017-09-07	2017-12-06	외교/통일/국방	2	사드반대
11608	청원종료	2017-09-07	2017-09-22	외교/통일/국방	3	사드반대합니다
11609	청원종료	2017-09-07	2017-09-14	외교/통일/국방	3	사드배치 강행 당장 중단하라
11614	청원종료	2017-09-07	2017-09-22	외교/통일/국방	3	이명박 박근혜와 무엇이 다릅니까?  비폭력 시민을 왜 공권력으로 짓밟습니까? 성주에 가보세요...제발
11618	청원종료	2017-09-07	2017-09-22	외교/통일/국방	3	이전 정권처럼 공작정치, 언론플레이 하시지않으시면 좋겠습니다. 소년법폐지문제 는 사드를 배치할려고 물타기 하는것 아닙니까?
11628	청원종료	2017-09-07	2017-09-14	외교/통일/국방	5	사드강행 중단하라
11633	청원종료	2017-09-07	2017-09-14	외교/통일/국방	2	소성민 주민 투표 및 환경 영양평가 주민이 추천하여 민주적 절차 밟으십시요.
11719	청원종료	2017-09-07	2017-09-22	외교/통일/국방	1	사드를 활용하는 북핵문제 접근
11720	청원종료	2017-09-07	2017-09-22	외교/통일/국방	0	사드를 활용하는 북핵문제 접근
11722	청원종료	2017-09-07	2017-12-06	외교/통일/국방	0	문재인은 부끄러운줄 알아라
11723	청원종료	2017-09-07	2017-12-06	외교/통일/국방	0	문재인은 부끄러운줄 알아라
11732	청원종료	2017-09-07	2017-12-06	외교/통일/국방	0	미국과 북한은 적인가 ? 동맹인가?
11750	청원종료	2017-09-07	2017-09-22	외교/통일/국방	0	핵개발카드로  주도권을  진짜 갖어야 합니다.
11794	청원종료	2017-09-07	2017-09-14	외교/통일/국방	0	삼성의 중국 반도체 공장
11852	청원종료	2017-09-07	2017-10-07	외교/통일/국방	0	사드 문제 해결
11859	청원종료	2017-09-07	2017-12-06	외교/통일/국방	0	북핵사태 해결방안
11947	청원종료	2017-09-07	2017-10-07	외교/통일/국방	1	전술핵 재배치 청원합니다
12006	청원종료	2017-09-07	2017-12-06	외교/통일/국방	0	북핵문제 해결을 위한 최선의 방책 제안
12009	청원종료	2017-09-07	2017-12-06	외교/통일/국방	1	핵무기를 즉각 개발하여 단기간에 북한의 핵무기의 10배 이상의 핵무기를 확보하여 즉각 배치해야 합니다
12038	청원종료	2017-09-07	2017-12-06	외교/통일/국방	6	군대 복무 시간 줄이자
12155	청원종료	2017-09-07	2017-09-14	외교/통일/국방	0	문재임 대통령님께.
12177	청원종료	2017-09-07	2017-09-14	외교/통일/국방	0	사드배치 명분소명
12207	청원종료	2017-09-07	2017-09-22	외교/통일/국방	4	핵항모가 있어야 진정한 군사강국이다
12237	청원종료	2017-09-07	2017-09-22	외교/통일/국방	0	사드 성능 공개 시험
12241	청원종료	2017-09-07	2017-10-07	외교/통일/국방	6	병역의 의무 수행자에대한 비하표현 방지법
12284	청원종료	2017-09-07	2017-09-14	외교/통일/국방	2	사드설치
12296	청원종료	2017-09-07	2017-10-07	외교/통일/국방	3	안보를 위한 군사적 전력강화
12363	청원종료	2017-09-07	2017-09-22	외교/통일/국방	3	전력강화가 필요합니다 모두 한번 읽어주세요
12373	청원종료	2017-09-07	2017-10-07	외교/통일/국방	3	현재 사드보복 해결책에 도움이 될겁니다
12377	청원종료	2017-09-08	2017-09-15	외교/통일/국방	0	북한 핵 관련 외교 제안
12382	청원종료	2017-09-08	2017-09-15	외교/통일/국방	0	너무 불편한데
12384	청원종료	2017-09-08	2017-10-08	외교/통일/국방	2	사드배치를 백지화해 주세요!
12403	청원종료	2017-09-08	2017-09-23	외교/통일/국방	4	병역36개월로.연장해주십쇼
12442	청원종료	2017-09-08	2017-11-07	외교/통일/국방	0	북핵해법은 결국 핵개발 밖에 없습니다.
12461	청원종료	2017-09-08	2017-12-07	외교/통일/국방	3	오만 떨지 마라 문재인 - 이 와중에 나진-하산 공단??
12514	청원종료	2017-09-08	2017-09-15	외교/통일/국방	47	평화를 사랑하는 시민입니다. 종교, 인종, 국경을 초월한 큰 평화행사가 한국에서도 진행될 수 있도록 허락해주세요~
12531	청원종료	2017-09-08	2017-10-08	외교/통일/국방	3	사드배치 촬영 금지해주세요.
12562	청원종료	2017-09-08	2017-12-07	외교/통일/국방	0	한미일 연합의 대북공조로 조기붕한붕괴를 통한 조기흡수통일
12563	청원종료	2017-09-08	2017-09-15	외교/통일/국방	77	호소문
12611	청원종료	2017-09-08	2017-10-08	외교/통일/국방	0	대북 특사를 보내야 됩니다.
12630	청원종료	2017-09-08	2017-09-23	외교/통일/국방	15	호 소 문
12636	청원종료	2017-09-08	2017-12-07	외교/통일/국방	1	병역특별법 개선해주세요(동원예비군/연기조건)
12667	청원종료	2017-09-08	2017-12-07	외교/통일/국방	0	현재 휴전상태를 정전상태로 바꾸시고 평화통일을 모색해야 합니다
12669	청원종료	2017-09-08	2017-09-23	외교/통일/국방	43	전 세계가 참여하는 평화행사를 도와주십시오.
12675	청원종료	2017-09-08	2017-09-23	외교/통일/국방	45	전쟁 종식과 국제적인 세계 평화를 위해 국내 평화행사를 열 수 있도록 도움을 부탁드립니다.
12676	청원종료	2017-09-08	2017-09-15	외교/통일/국방	1	국군의 개인장비 현대화에 힘을써 주십시요!!~~
12681	청원종료	2017-09-08	2017-09-23	외교/통일/국방	66	한반도 전쟁을 막기위해 국내적인 평화행사를 개최할 수 있도록 도와주시길 바랍니다.
12696	청원종료	2017-09-08	2017-09-15	외교/통일/국방	0	ㄹㄹㄹㄹ
12697	청원종료	2017-09-08	2017-09-15	외교/통일/국방	59	국제적 평화행사 - 장소대관에 대한 어려움 호소 (청소년사랑실천봉사회 회장 이만봉)
12717	청원종료	2017-09-08	2017-09-15	외교/통일/국방	1	왜 한국언론과 정치인들은 중국?중공?에 대해서 쓴 얘기를 못하는지...
12720	청원종료	2017-09-08	2017-11-07	외교/통일/국방	0	조선족을 대한민국에서 쫓아내주십시오
12722	청원종료	2017-09-08	2017-09-15	외교/통일/국방	45	대통령님! 평화를 외치는 국제적 행사를 도와주십시오
12735	청원종료	2017-09-08	2017-12-07	외교/통일/국방	1	모병제 전환
12756	청원종료	2017-09-08	2017-09-15	외교/통일/국방	45	문재인 대통령님! HWPL 평화행사 대관허가 요청바랍니다.
12787	청원종료	2017-09-08	2017-10-08	외교/통일/국방	0	군대 전역증 개선안
12791	청원종료	2017-09-08	2017-10-08	외교/통일/국방	0	군대 경력 관련 제안
12799	청원종료	2017-09-08	2017-09-23	외교/통일/국방	1	매우 중요한 사안입니다. 대통령님 꼭 보아 주세요.
12830	청원종료	2017-09-08	2017-09-15	외교/통일/국방	0	북핵외교,북한,외교 질문과 문재인대통령,정부의 대북정책.북핵해결.남북관계 옵션
12835	청원종료	2017-09-08	2017-12-07	외교/통일/국방	3	여성도 남성처럼 국방의 의무를 져야합니다
12847	청원종료	2017-09-08	2017-12-07	외교/통일/국방	5	중국이랑 단절합시다
12853	청원종료	2017-09-09	2017-09-16	외교/통일/국방	0	시사현안 해결 방안
12856	청원종료	2017-09-09	2017-10-09	외교/통일/국방	0	사드배치로 인한 경제적인 측면도 봐주셨으면 좋겠습니다
12883	청원종료	2017-09-09	2017-09-24	외교/통일/국방	5	대통령님께 드리는글 평화운동
12891	청원종료	2017-09-09	2017-09-16	외교/통일/국방	0	시사현안 해결 방안
12905	청원종료	2017-09-09	2017-12-08	외교/통일/국방	3	더 늦기전에 핵무장 하시죠
12915	청원종료	2017-09-09	2017-10-09	외교/통일/국방	0	호주 혹은 캐나다와 상호방위조약(군사동맹) 추진
12916	청원종료	2017-09-09	2017-12-08	외교/통일/국방	0	F35전투기보다는 탄도미사일이 더 좋은 시대네요.
12930	청원종료	2017-09-09	2017-12-08	외교/통일/국방	1	북한에 대한 제재를 멈추고 그들이 잘 사는 걸 도와주어 북한주민들이 북한이 잘 살게 된 것에 있어 남한의 역할 또한 있었다고 알리게 만들면 북한 도와주고 전쟁 가능성도 없애는 방법입니다
12933	청원종료	2017-09-09	2017-09-24	외교/통일/국방	1	중국과의 경색된 정국을 풀어낼 실마리
12936	청원종료	2017-09-09	2017-09-16	외교/통일/국방	0	사드배치 철회해주세요
12939	청원종료	2017-09-09	2017-12-08	외교/통일/국방	0	sm3미사일도입은 필요없네요.
12965	청원종료	2017-09-09	2017-12-08	외교/통일/국방	2	★스위스처럼 중립국으로 갑시다★
12967	청원종료	2017-09-09	2017-09-16	외교/통일/국방	0	시사현안 해결 방안
12968	청원종료	2017-09-09	2017-10-09	외교/통일/국방	2	당당하게 미국에 핵 배치를 요구하시기를 청원합니다.
12971	청원종료	2017-09-09	2017-09-24	외교/통일/국방	2	핵잠수함 건조만 중요한게 아니라 이지스함 신규건조 척수 증가도 중요하다
12975	청원종료	2017-09-09	2017-12-08	외교/통일/국방	0	중국에 잡혀있는 자국민 격리조치
12980	청원종료	2017-09-09	2017-09-24	외교/통일/국방	2	핵항모 3척 정도 갖고 있으면 중국이 환구시보같은데서 쓰잘데기 없는 소리 안할 것입니다
12994	청원종료	2017-09-09	2017-09-16	외교/통일/국방	0	외교/북한 또질문입니다.  한중관계 개선위한 방법
13012	청원종료	2017-09-09	2017-09-16	외교/통일/국방	13	대한민국의 평화를 위해 함께 뜻을 모아주시길 부탁드립니다.
13015	청원종료	2017-09-09	2017-09-16	외교/통일/국방	0	개성공단처럼 남북 이해 맞는 사안 미니 빅딜 추진을
13024	청원종료	2017-09-09	2017-10-09	외교/통일/국방	0	사드 철회
13026	청원종료	2017-09-09	2017-09-16	외교/통일/국방	11	전쟁위기가 아닌 평화를 이뤄주시길 바랍니다.
13032	청원종료	2017-09-09	2017-12-08	외교/통일/국방	11	여성의 군대에관한 문제
13037	청원종료	2017-09-09	2017-09-16	외교/통일/국방	0	문재인 대통령과 문재인정부는 트럼프대통령과 트럼프행정부의 제재,압박으로는 절대로 북핵문제를 풀수 없습니다.
13039	청원종료	2017-09-09	2017-10-09	외교/통일/국방	1	북핵 관련 청원
13043	청원종료	2017-09-09	2017-10-09	외교/통일/국방	0	북한 핵실험 관련 재난영화 제작 홍보
13046	청원종료	2017-09-09	2017-10-09	외교/통일/국방	5	이제 핵무장을 할때가 됬습니다
13049	청원종료	2017-09-09	2017-09-16	외교/통일/국방	3	사드를 철수시켜주세요.
13067	청원종료	2017-09-09	2017-09-16	외교/통일/국방	1	확인-일본해가 아닌 동해의 평창 동계 올림픽 "청와대 청원에 대한 문화재청 종결처리행정" 개선 청원
13069	청원종료	2017-09-09	2017-10-09	외교/통일/국방	0	중국의 사드보복과 미국의 한미FTA에 적극적인 대처가 필요해 보입니다
13079	청원종료	2017-09-10	2017-09-25	외교/통일/국방	0	안보상황 및 대처에 대한 의견
13088	청원종료	2017-09-10	2017-09-25	외교/통일/국방	1	허리디스크 환자의 군 복무에 대한 건
13090	청원종료	2017-09-10	2017-12-09	외교/통일/국방	3	허리디스크 환자의 군 복무에 대한 건
13095	청원종료	2017-09-10	2017-09-17	외교/통일/국방	0	선택적 군대
13101	청원종료	2017-09-10	2017-12-09	외교/통일/국방	0	사드라는 칼자루를 쥐고도 끌려다니는 나라 대한민국....
13115	청원종료	2017-09-10	2017-09-17	외교/통일/국방	0	시사현안 해결 방안
13154	청원종료	2017-09-10	2017-09-25	외교/통일/국방	0	ㅍ
13156	청원종료	2017-09-10	2017-09-17	외교/통일/국방	0	문재인대통령은 맞고, 트럼프대통ᆞ령은 틀렸다 기사
13166	청원종료	2017-09-10	2017-10-10	외교/통일/국방	48	예비군 동원훈련 베레모 강매 반대
13170	청원종료	2017-09-10	2017-12-09	외교/통일/국방	3	한국도 핵무장 합시다.
13175	청원종료	2017-09-10	2017-09-25	외교/통일/국방	1	여성 군복무가 아닌 교육복무 환영
13182	청원종료	2017-09-10	2017-10-10	외교/통일/국방	1	지금으로서는 찬성
13211	청원종료	2017-09-10	2017-09-17	외교/통일/국방	4	트럼프가 한국이 요청해온다면 핵무장을 용인할수 있다고합니다
13213	청원종료	2017-09-10	2017-12-09	외교/통일/국방	6	전술핵 반입 요청합니다.
13226	청원종료	2017-09-10	2017-09-25	외교/통일/국방	1	북한 핵, 중국의 서해훈련 등, 이 기회에 국방력을 획기적으로 개선하고, 전작권 환수하자
13227	청원종료	2017-09-10	2017-09-25	외교/통일/국방	3	전술핵 미국에만 의지하지 말고 UN을 이용하는 복안
13263	청원종료	2017-09-11	2017-11-10	외교/통일/국방	0	평창동계올림픽 숙박비 1박에 100만원, 괜찮은건가요??
13267	청원종료	2017-09-11	2017-12-10	외교/통일/국방	0	THAAD 철수와 송유중단 쌍방거래
13269	청원종료	2017-09-11	2017-12-10	외교/통일/국방	7	국방의 의무라는 대한민국 4대의무보다 종교의 자유가 높은건가요?
13272	청원종료	2017-09-11	2017-12-10	외교/통일/국방	1	현역병도 출퇴근의 기회를....
13273	청원종료	2017-09-11	2017-09-18	외교/통일/국방	0	세계 제 1,2차대전을 돌이켜보고
